order_id,delivery_time (days)
00024acbcdf0a6daa1e931b038114c75,8.981619797459356
000576fe39319847cbb9d288c5617fa6,11.36500318421258
0005f50442cb953dcd1d21e1fb923495,5.409551403610795
00063b381e2406b52ad429470734ebd5,10.290337868796454
0006ec9db01a64e59a68b2c340bf65a7,14.481018509334987
0009792311464db532ff765bf7b182ae,12.542727065262971
000aed2e25dbad2f9ddb70584c5a2ded,4.805129643722816
00130c0eee84a3d909e75bc08c5c3ca1,5.354839016596476
001ac194d4a326a6fa99b581e9a3d963,7.166840312039411
001e7cf2ad6bef3ade12ebc56ceaf0f3,8.98432136853536
002175704e8b209f61b9ad5cfd92b60e,11.80512587900515
00254baeb6c932b0a8aeead91fbd02b5,16.5517674114086
0025c5d1a8ca53a240ec2634bb4492ea,14.301162477775856
002834535f7a609a5c68266f173fa59e,21.9136779333044
0028de0ca693a1bb26448916a81105cc,15.61141615902936
0029c5db35ef291ce99d1262012e7daa,8.965698930599071
0029f17cf0e7640c5cb6825af681303f,12.795637785240455
002c9def9c9b951b1bec6d50753c9891,5.963820129677101
002f16b7bc4530031b7d90f791b12d8a,9.754590783295807
00324b3eda39ba5ecce3945823e3594c,14.768137477592186
00335f75ea6a4455b524a8dd177067f5,5.358280895021227
003423b755b562962a6225a8de40d12e,17.089036664609555
00345f338696283410b7977d2e3efc89,10.848088575998942
0036757472ece3dde52fd4bfd929c90e,16.606519785987004
003822434f91204da0a51fe4cf2aba18,13.685930063459608
0039500db36d50d7d0bfaf23723550f3,17.50685272605331
003a7f59d7e08a9c61d9e2881fe6459c,9.84493535289058
003a94f778ef8cfd50247c8c1b582257,13.289061302255702
003cc6161d7a2593f2525cce0c330d32,6.791315935982598
003d9fc84ad902adf2265248b5ffe1a4,15.508291187286376
003edccf16bc5ec447f592913b3df2b4,17.06745041741265
00404fa7a687c8c44ca69d42695aae73,11.08689399683917
004345d16a1ab2c21962992c721c8643,14.745214975851553
0044c6f6d22dd280534344177c81b989,7.550617371311894
0045f5225a96ef46630701167528fdcb,12.36904763539632
0046176ff0dbc2a178b7885355dfbb71,10.295837948233993
004b62108b876867938746ad3154167f,6.011231046252781
004ca5ae248069d68e8594df8abf6ce0,17.37294209074091
00526a9d4ebde463baee25f386963ddc,5.143664727034392
